review_id,source,product_type,brand,region,date,rating,feedback_text,_true_themes
EV2125,Customer Support,EV Car,Hyundai Kona,Central,4/4/2025,4,EV subsidy scheme in my state got delayed and the discount amount reduced suddenly.,Price & Subsidy
EV2126,Customer Support,EV Scooter,Ola S1,West,1/21/2025,3,"Battery replacement cost is almost half the price of the vehicle, very concerning.",Battery Life & Degradation
EV2127,Marketplace Review,EV Scooter,Bajaj Chetak,South,5/8/2025,5,For daily commute the range is fine but long trips are stressful because of low range.,Range Anxiety
EV2128,Customer Support,EV Scooter,Ola S1,Central,6/5/2024,4,Stability control on wet roads is impressive and inspires confidence.,Safety Features
EV2129,Marketplace Review,EV Car,Hyundai Kona,West,11/9/2024,4,Touchscreen infotainment system lags and is not very intuitive to use.,Software & Connectivity
EV2130,Marketplace Review,EV Scooter,Ampere Magnus,North,12/7/2024,4,"Battery health dropped to 85% within 18 months of daily use. Over the air software updates are a great feature, keeps improving over time.","Battery Life & Degradation, Software & Connectivity"
EV2131,Survey,EV Car,Tata Nexon EV,Central,1/18/2025,4,"Bluetooth connectivity drops frequently while riding, very frustrating.",Software & Connectivity
EV2132,Customer Support,EV Scooter,Bajaj Chetak,West,5/16/2025,3,"Spare parts availability is a major issue, waited a month for a replacement part. Finding a working charging station in my city is still very difficult.","Service & After-Sales, Charging Infrastructure"
EV2133,Social Media,EV Car,Mahindra XUV400,South,3/22/2025,5,"Had a great experience with the service team, they explained everything clearly.",Service & After-Sales
EV2134,Marketplace Review,EV Scooter,Ampere Magnus,East,2/29/2024,5,"Storage space under the seat is very limited, not practical for daily use.",Design & Aesthetics
EV2135,Marketplace Review,EV Car,MG ZS EV,North,1/5/2025,4,I'm always worried about running out of charge before reaching my destination.,Range Anxiety
EV2136,Marketplace Review,EV Scooter,Ampere Magnus,South,9/17/2024,3,The upfront price is high but government subsidy makes it affordable. Worried about battery degradation and replacement cost after warranty ends.,"Price & Subsidy, Battery Life & Degradation"
EV2137,Marketplace Review,EV Car,Tesla Model 3,West,3/23/2024,4,"Read reports about battery fires, safety is my biggest concern before buying. Insurance premium for EV is surprisingly high compared to petrol vehicles. Loved the color options and the overall styling of the vehicle.","Safety Features, Price & Subsidy, Design & Aesthetics"
EV2138,Marketplace Review,EV Scooter,Ampere Magnus,Central,11/11/2024,4,"LED lighting and digital dashboard give it a premium, modern look.",Design & Aesthetics
EV2139,Customer Support,EV Car,Tata Nexon EV,South,10/2/2024,5,Insurance premium for EV is surprisingly high compared to petrol vehicles.,Price & Subsidy
EV2140,Social Media,EV Scooter,Ola S1,West,1/2/2024,4,"Highway charging stops are rare, long distance travel is a nightmare. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.","Charging Infrastructure, Environmental Impact"
EV2141,Customer Support,EV Scooter,Hero Vida V1,West,6/23/2024,3,"Battery health dropped to 85% within 18 months of daily use. Suspension is too stiff, ride quality is uncomfortable on bad roads.","Battery Life & Degradation, Performance & Ride Quality"
EV2142,Social Media,EV Car,Mahindra XUV400,Central,4/22/2024,3,"Over the air software updates are a great feature, keeps improving over time. The upfront price is high but government subsidy makes it affordable. No proper information on how battery degrades over time, company should be transparent.","Software & Connectivity, Price & Subsidy, Battery Life & Degradation"
EV2143,Customer Support,EV Car,MG ZS EV,West,3/27/2025,5,Switching to EV feels good knowing I'm reducing my carbon footprint.,Environmental Impact
EV2144,Customer Support,EV Car,Tata Nexon EV,North,1/21/2025,4,"Public chargers are often broken or occupied, need more charging stations urgently. After sales support has been excellent, quick response and doorstep service.","Charging Infrastructure, Service & After-Sales"
EV2145,Social Media,EV Car,BYD Atto 3,West,5/11/2025,4,Finding a working charging station in my city is still very difficult.,Charging Infrastructure
EV2146,Survey,EV Car,Hyundai Kona,Central,2/12/2024,1,"Highway charging stops are rare, long distance travel is a nightmare. EV subsidy scheme in my state got delayed and the discount amount reduced suddenly. Battery range degrades faster than expected after just one year of use.","Charging Infrastructure, Price & Subsidy, Range Anxiety"
EV2147,Marketplace Review,EV Scooter,TVS iQube,East,1/14/2025,4,Top speed is decent for city use but not enough for highway cruising.,Performance & Ride Quality
EV2148,Marketplace Review,EV Car,Hyundai Kona,West,2/28/2024,3,Top speed is decent for city use but not enough for highway cruising.,Performance & Ride Quality
EV2149,Marketplace Review,EV Car,Tata Nexon EV,West,5/22/2024,3,"Range drops badly in winter, I lost almost 30% range in cold weather.",Range Anxiety
EV2150,Social Media,EV Scooter,Hero Vida V1,East,4/7/2025,4,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. Bluetooth connectivity drops frequently while riding, very frustrating.","Environmental Impact, Software & Connectivity"
EV2151,Customer Support,EV Car,Tata Nexon EV,North,1/3/2025,4,Battery range degrades faster than expected after just one year of use. The motor is powerful and pickup is much better than petrol variants.,"Range Anxiety, Performance & Ride Quality"
EV2152,Survey,EV Scooter,Bajaj Chetak,East,3/14/2025,4,Software glitches caused the dashboard to freeze twice in a month.,Software & Connectivity
EV2153,Marketplace Review,EV Car,Tesla Model 3,East,7/18/2024,5,Battery performance is stable even after two years of heavy usage. Stability control on wet roads is impressive and inspires confidence.,"Battery Life & Degradation, Safety Features"
EV2154,Marketplace Review,EV Car,MG ZS EV,North,11/4/2024,5,Emergency braking and collision alert systems work really well in traffic.,Safety Features
EV2155,Survey,EV Car,Mahindra XUV400,West,9/3/2024,5,Price after subsidy is still higher than a comparable petrol scooter.,Price & Subsidy
EV2156,Survey,EV Car,Tesla Model 3,North,3/21/2025,5,I'm always worried about running out of charge before reaching my destination.,Range Anxiety
EV2157,Customer Support,EV Scooter,Bajaj Chetak,South,9/20/2024,4,Software glitches caused the dashboard to freeze twice in a month.,Software & Connectivity
EV2158,Social Media,EV Car,Tesla Model 3,Central,5/18/2025,5,Fast charging network needs serious expansion on highways. Handling and stability at high speed feels very confident and safe.,"Charging Infrastructure, Performance & Ride Quality"
EV2159,Marketplace Review,EV Scooter,Bajaj Chetak,Central,3/23/2025,3,Price after subsidy is still higher than a comparable petrol scooter.,Price & Subsidy
EV2160,Customer Support,EV Scooter,Ola S1,North,4/24/2024,3,Fast charging network needs serious expansion on highways. Handling and stability at high speed feels very confident and safe.,"Charging Infrastructure, Performance & Ride Quality"
EV2161,Customer Support,EV Scooter,Ather 450X,West,1/2/2024,3,Service center staff are not well trained to handle EV specific issues.,Service & After-Sales
EV2162,Marketplace Review,EV Car,Mahindra XUV400,East,1/8/2025,3,Battery performance is stable even after two years of heavy usage.,Battery Life & Degradation
EV2163,Marketplace Review,EV Car,Tata Nexon EV,North,4/16/2025,4,"Braking system feels sharp and responsive, regenerative braking works well. Battery health dropped to 85% within 18 months of daily use.","Performance & Ride Quality, Battery Life & Degradation"
EV2164,Marketplace Review,EV Scooter,Hero Vida V1,South,10/17/2024,3,"No proper information on how battery degrades over time, company should be transparent.",Battery Life & Degradation
EV2165,Customer Support,EV Car,BYD Atto 3,East,5/29/2025,4,"Charging takes too long, almost 6 hours for a full charge at home.",Charging Infrastructure
EV2166,Social Media,EV Scooter,Hero Vida V1,West,10/25/2024,4,The design looks futuristic and attracts a lot of attention on the road.,Design & Aesthetics
EV2167,Social Media,EV Scooter,Ather 450X,South,2/23/2024,2,"Battery replacement cost is almost half the price of the vehicle, very concerning.",Battery Life & Degradation
EV2168,Social Media,EV Scooter,TVS iQube,North,2/5/2025,4,"Noise levels are impressively low, riding experience is very smooth and quiet.",Performance & Ride Quality
EV2169,Marketplace Review,EV Scooter,TVS iQube,West,3/14/2024,4,Stability control on wet roads is impressive and inspires confidence.,Safety Features
EV2170,Social Media,EV Scooter,TVS iQube,Central,2/7/2025,5,"Finding a working charging station in my city is still very difficult. No proper information on how battery degrades over time, company should be transparent. Braking system feels sharp and responsive, regenerative braking works well.","Charging Infrastructure, Battery Life & Degradation, Performance & Ride Quality"
EV2171,Social Media,EV Scooter,Hero Vida V1,Central,5/20/2024,4,Software glitches caused the dashboard to freeze twice in a month.,Software & Connectivity
EV2172,Social Media,EV Scooter,TVS iQube,South,8/11/2024,3,"Resale value of electric vehicles is still uncertain, worried about depreciation. Range drops badly in winter, I lost almost 30% range in cold weather.","Price & Subsidy, Range Anxiety"
EV2173,Marketplace Review,EV Car,Mahindra XUV400,South,2/27/2024,5,"Home charging setup was expensive and took weeks to install. Acceleration is smooth and instant torque makes overtaking effortless. The companion app keeps crashing, needs urgent software updates.","Charging Infrastructure, Performance & Ride Quality, Software & Connectivity"
EV2174,Marketplace Review,EV Scooter,Ampere Magnus,South,2/17/2025,4,The upfront price is high but government subsidy makes it affordable.,Price & Subsidy
EV2175,Marketplace Review,EV Car,MG ZS EV,West,11/5/2024,4,Zero tailpipe emissions is the main reason I chose an electric vehicle.,Environmental Impact
EV2176,Survey,EV Scooter,Hero Vida V1,West,1/26/2025,5,"Waiting time for service appointment is too long, more service centers needed.",Service & After-Sales
EV2177,Survey,EV Scooter,TVS iQube,North,4/29/2024,4,"Public chargers are often broken or occupied, need more charging stations urgently.",Charging Infrastructure
EV2178,Social Media,EV Scooter,Hero Vida V1,North,5/6/2025,5,"Waiting time for service appointment is too long, more service centers needed.",Service & After-Sales
EV2179,Social Media,EV Car,BYD Atto 3,West,5/10/2025,3,"The design looks futuristic and attracts a lot of attention on the road. After sales support has been excellent, quick response and doorstep service. Worried about battery degradation and replacement cost after warranty ends.","Design & Aesthetics, Service & After-Sales, Battery Life & Degradation"
EV2180,Survey,EV Car,Mahindra XUV400,West,6/26/2025,5,"Navigation system integrated with range prediction is genuinely useful. Public chargers are often broken or occupied, need more charging stations urgently.","Software & Connectivity, Charging Infrastructure"
EV2181,Survey,EV Car,Tesla Model 3,South,7/3/2024,5,Battery range degrades faster than expected after just one year of use.,Range Anxiety
