review_id,product_type,brand,rating,feedback_text,bert_topic,bert_topic_label,bert_topic_confidence
EV2109,EV Car,Tata Nexon EV,4,"The motor is powerful and pickup is much better than petrol variants. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",1.0
EV2110,EV Car,BYD Atto 3,4,Price after subsidy is still higher than a comparable petrol scooter.,6,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes",0.005799229095643113
EV2111,EV Car,Hyundai Kona,4,Build materials feel sturdy but the design is a bit too plain compared to rivals.,14,"Topic 14: service, bit plain, design bit, compared rivals, bit, materials feel",1.0
EV2112,EV Scooter,Ola S1,4,"Running cost is much lower than petrol, saving a lot on fuel every month.",9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",0.009746235209488266
EV2113,EV Scooter,Hero Vida V1,4,"For the price, I expected better build quality and more features. The design looks futuristic and attracts a lot of attention on the road. Waiting time for service appointment is too long, more service centers needed.",9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",0.4265984820877018
EV2114,EV Car,Hyundai Kona,4,Build materials feel sturdy but the design is a bit too plain compared to rivals.,14,"Topic 14: service, bit plain, design bit, compared rivals, bit, materials feel",1.0
EV2115,EV Car,Hyundai Kona,5,"Love the app that shows nearby charging stations, very convenient feature.",8,"Topic 8: vehicle good, test ratings, test, purchase decision, ratings, ratings reassured",0.011136693616292558
EV2116,EV Car,BYD Atto 3,4,The upfront price is high but government subsidy makes it affordable.,2,"Topic 2: makes, high, size makes, park, easy, maneuver",0.0016643438612811297
EV2117,EV Car,Tata Nexon EV,4,"Compact size makes it easy to park and maneuver in city traffic. Running cost is much lower than petrol, saving a lot on fuel every month.",2,"Topic 2: makes, high, size makes, park, easy, maneuver",0.09148939725169329
EV2118,EV Car,MG ZS EV,4,Total cost of ownership is great once you factor in low maintenance and fuel savings.,3,"Topic 3: low, stability control, control wet, impressive, impressive inspires, wet",1.0
EV2119,EV Scooter,Ather 450X,4,"Braking system feels sharp and responsive, regenerative braking works well. The battery warranty of 3 years gives me confidence in long term reliability.",24,"Topic 24: braking, braking feels, braking works, responsive, regenerative braking, responsive regenerative",1.0
EV2120,EV Car,BYD Atto 3,5,"Resale value of electric vehicles is still uncertain, worried about depreciation.",5,"Topic 5: air software, improving, great feature, keeps improving, updates great, improving time",0.045932332338640844
EV2121,EV Scooter,Ather 450X,3,"Insurance premium for EV is surprisingly high compared to petrol vehicles. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",16,"Topic 16: tier, surprisingly, surprisingly high, compared petrol, insurance premium, insurance",1.0
EV2122,EV Scooter,Ather 450X,3,"The companion app keeps crashing, needs urgent software updates.",17,"Topic 17: app keeps, crashing, crashing needs, companion app, companion, urgent software",1.0
EV2123,EV Car,Tata Nexon EV,4,Fast charging network needs serious expansion on highways. Battery health dropped to 85% within 18 months of daily use.,2,"Topic 2: makes, high, size makes, park, easy, maneuver",1.0
EV2124,EV Car,Mahindra XUV400,4,Insurance premium for EV is surprisingly high compared to petrol vehicles. Zero tailpipe emissions is the main reason I chose an electric vehicle.,16,"Topic 16: tier, surprisingly, surprisingly high, compared petrol, insurance premium, insurance",1.0
EV2125,EV Car,Hyundai Kona,4,EV subsidy scheme in my state got delayed and the discount amount reduced suddenly.,15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",1.0
EV2126,EV Scooter,Ola S1,3,"Battery replacement cost is almost half the price of the vehicle, very concerning.",10,"Topic 10: battery replacement, cost half, half price, concerning, price vehicle, vehicle concerning",1.0
EV2127,EV Scooter,Bajaj Chetak,5,For daily commute the range is fine but long trips are stressful because of low range.,1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",1.0
EV2128,EV Scooter,Ola S1,4,Stability control on wet roads is impressive and inspires confidence.,3,"Topic 3: low, stability control, control wet, impressive, impressive inspires, wet",1.0
EV2129,EV Car,Hyundai Kona,4,Touchscreen infotainment system lags and is not very intuitive to use.,18,"Topic 18: infotainment, infotainment lags, touchscreen, touchscreen infotainment, lags intuitive, lags",1.0
EV2130,EV Scooter,Ampere Magnus,4,"Battery health dropped to 85% within 18 months of daily use. Over the air software updates are a great feature, keeps improving over time.",13,"Topic 13: 18, 18 months, 85, 85 18, health dropped, months daily",0.6827483446110416
EV2131,EV Car,Tata Nexon EV,4,"Bluetooth connectivity drops frequently while riding, very frustrating.",11,"Topic 11: home, bluetooth, riding frustrating, connectivity, bluetooth connectivity, drops frequently",1.0
EV2132,EV Scooter,Bajaj Chetak,3,"Spare parts availability is a major issue, waited a month for a replacement part. Finding a working charging station in my city is still very difficult.",0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",0.19237692190857664
EV2133,EV Car,Mahindra XUV400,5,"Had a great experience with the service team, they explained everything clearly.",8,"Topic 8: vehicle good, test ratings, test, purchase decision, ratings, ratings reassured",1.0
EV2134,EV Scooter,Ampere Magnus,5,"Storage space under the seat is very limited, not practical for daily use.",5,"Topic 5: air software, improving, great feature, keeps improving, updates great, improving time",1.0
EV2135,EV Car,MG ZS EV,4,I'm always worried about running out of charge before reaching my destination.,15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",0.041453458120818625
EV2136,EV Scooter,Ampere Magnus,3,The upfront price is high but government subsidy makes it affordable. Worried about battery degradation and replacement cost after warranty ends.,21,"Topic 21: cost warranty, battery degradation, warranty ends, ends, degradation replacement, worried battery",0.0016516238644196876
EV2137,EV Car,Tesla Model 3,4,"Read reports about battery fires, safety is my biggest concern before buying. Insurance premium for EV is surprisingly high compared to petrol vehicles. Loved the color options and the overall styling of the vehicle.",16,"Topic 16: tier, surprisingly, surprisingly high, compared petrol, insurance premium, insurance",1.0
EV2138,EV Scooter,Ampere Magnus,4,"LED lighting and digital dashboard give it a premium, modern look.",20,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused",0.04837272070592278
EV2139,EV Car,Tata Nexon EV,5,Insurance premium for EV is surprisingly high compared to petrol vehicles.,16,"Topic 16: tier, surprisingly, surprisingly high, compared petrol, insurance premium, insurance",1.0
EV2140,EV Scooter,Ola S1,4,"Highway charging stops are rare, long distance travel is a nightmare. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",1.0
EV2141,EV Scooter,Hero Vida V1,3,"Battery health dropped to 85% within 18 months of daily use. Suspension is too stiff, ride quality is uncomfortable on bad roads.",13,"Topic 13: 18, 18 months, 85, 85 18, health dropped, months daily",0.8832195946403001
EV2142,EV Car,Mahindra XUV400,3,"Over the air software updates are a great feature, keeps improving over time. The upfront price is high but government subsidy makes it affordable. No proper information on how battery degrades over time, company should be transparent.",5,"Topic 5: air software, improving, great feature, keeps improving, updates great, improving time",1.0
EV2143,EV Car,MG ZS EV,5,Switching to EV feels good knowing I'm reducing my carbon footprint.,7,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing",1.0
EV2144,EV Car,Tata Nexon EV,4,"Public chargers are often broken or occupied, need more charging stations urgently. After sales support has been excellent, quick response and doorstep service.",0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",0.00858590801487328
EV2145,EV Car,BYD Atto 3,4,Finding a working charging station in my city is still very difficult.,0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",1.0
EV2146,EV Car,Hyundai Kona,1,"Highway charging stops are rare, long distance travel is a nightmare. EV subsidy scheme in my state got delayed and the discount amount reduced suddenly. Battery range degrades faster than expected after just one year of use.",15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",1.0
EV2147,EV Scooter,TVS iQube,4,Top speed is decent for city use but not enough for highway cruising.,15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",0.0009555192280843939
EV2148,EV Car,Hyundai Kona,3,Top speed is decent for city use but not enough for highway cruising.,15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",0.0009556735418204994
EV2149,EV Car,Tata Nexon EV,3,"Range drops badly in winter, I lost almost 30% range in cold weather.",23,"Topic 23: 30 range, badly, badly winter, cold weather, drops badly, cold",1.0
EV2150,EV Scooter,Hero Vida V1,4,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. Bluetooth connectivity drops frequently while riding, very frustrating.",11,"Topic 11: home, bluetooth, riding frustrating, connectivity, bluetooth connectivity, drops frequently",1.0
EV2151,EV Car,Tata Nexon EV,4,Battery range degrades faster than expected after just one year of use. The motor is powerful and pickup is much better than petrol variants.,9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",1.0
EV2152,EV Scooter,Bajaj Chetak,4,Software glitches caused the dashboard to freeze twice in a month.,20,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused",1.0
EV2153,EV Car,Tesla Model 3,5,Battery performance is stable even after two years of heavy usage. Stability control on wet roads is impressive and inspires confidence.,3,"Topic 3: low, stability control, control wet, impressive, impressive inspires, wet",0.08568332971063627
