review_id,product_type,brand,rating,feedback_text,nmf_topic,nmf_topic_label,nmf_topic_confidence
EV2027,EV Car,Tesla Model 3,4,"LED lighting and digital dashboard give it a premium, modern look. Home charging setup was expensive and took weeks to install.",9,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",0.10546558924016891
EV2028,EV Scooter,Bajaj Chetak,4,Top speed is decent for city use but not enough for highway cruising.,4,"Topic 4: use, daily use, daily, dropped, within month",0.04123417232045928
EV2029,EV Scooter,Hero Vida V1,4,The motor is powerful and pickup is much better than petrol variants. Contributing to a cleaner city is a big motivation behind going electric.,0,"Topic 0: cost, replacement cost, replacement, price, battery",0.02121970724852543
EV2030,EV Scooter,Ola S1,3,"For daily commute the range is fine but long trips are stressful because of low range. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. No proper information on how battery degrades over time, company should be transparent.",1,"Topic 1: charge come, defeat purpose, defeat, come mostly, come",0.26225387992993476
EV2031,EV Scooter,Bajaj Chetak,3,"Touchscreen infotainment system lags and is not very intuitive to use. Highway charging stops are rare, long distance travel is a nightmare.",4,"Topic 4: use, daily use, daily, dropped, within month",0.05644952041593544
EV2032,EV Scooter,Bajaj Chetak,5,Touchscreen infotainment system lags and is not very intuitive to use.,2,"Topic 2: braking, system, work well, work, well",0.07261313254748547
EV2033,EV Car,Mahindra XUV400,5,"There are very few authorized service centers, had to travel 100 km for repair. Braking system feels sharp and responsive, regenerative braking works well.",2,"Topic 2: braking, system, work well, work, well",0.28925345250748014
EV2034,EV Car,MG ZS EV,3,"Spare parts availability is a major issue, waited a month for a replacement part.",9,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",0.022143653435404812
EV2035,EV Car,Tata Nexon EV,3,Customer support over phone is helpful and resolves issues quickly.,7,"Topic 7: riding, low, smooth, level, impressively",0.029696184479411258
EV2036,EV Scooter,Ather 450X,4,"Public chargers are often broken or occupied, need more charging stations urgently. Battery health dropped to 85% within 18 months of daily use.",4,"Topic 4: use, daily use, daily, dropped, within month",0.24225339223848358
EV2037,EV Scooter,Ampere Magnus,4,The upfront price is high but government subsidy makes it affordable.,0,"Topic 0: cost, replacement cost, replacement, price, battery",0.05427867857583784
EV2038,EV Scooter,Hero Vida V1,3,"For daily commute the range is fine but long trips are stressful because of low range. Noise levels are impressively low, riding experience is very smooth and quiet.",7,"Topic 7: riding, low, smooth, level, impressively",0.29853700479480655
EV2039,EV Scooter,Ola S1,5,Advanced safety features like ABS and traction control give peace of mind.,3,"Topic 3: ab, ab traction, control give, traction, traction control",0.4034444933979644
EV2040,EV Car,Tata Nexon EV,5,Touchscreen infotainment system lags and is not very intuitive to use.,2,"Topic 2: braking, system, work well, work, well",0.07261313254748547
EV2041,EV Car,Mahindra XUV400,3,Zero tailpipe emissions is the main reason I chose an electric vehicle. For daily commute the range is fine but long trips are stressful because of low range.,7,"Topic 7: riding, low, smooth, level, impressively",0.1722577068574355
EV2042,EV Car,MG ZS EV,5,Service center staff are not well trained to handle EV specific issues.,8,"Topic 8: service, service center, center, appointment long, center needed",0.2956903099765675
EV2043,EV Car,Tata Nexon EV,4,Concerned about environmental impact of battery disposal and recycling.,5,"Topic 5: battery disposal, disposal recycling, concerned, environmental impact, environmental",0.4358654034600713
EV2044,EV Scooter,Ather 450X,4,Acceleration is smooth and instant torque makes overtaking effortless.,7,"Topic 7: riding, low, smooth, level, impressively",0.07071550902865777
EV2045,EV Scooter,Ampere Magnus,4,"Public chargers are often broken or occupied, need more charging stations urgently. The companion app keeps crashing, needs urgent software updates. Switching to EV feels good knowing I'm reducing my carbon footprint.",6,"Topic 6: app, keep, update, software update, need",0.2899044120433493
EV2046,EV Scooter,TVS iQube,3,"The companion app keeps crashing, needs urgent software updates.",6,"Topic 6: app, keep, update, software update, need",0.3913111625379394
EV2047,EV Scooter,Ampere Magnus,4,"The real world range is much lower than advertised, I only get 200 km on a full charge.",1,"Topic 1: charge come, defeat purpose, defeat, come mostly, come",0.03176010629300375
EV2048,EV Scooter,Bajaj Chetak,3,"For the price, I expected better build quality and more features. For daily commute the range is fine but long trips are stressful because of low range.",7,"Topic 7: riding, low, smooth, level, impressively",0.07885597541560561
EV2049,EV Scooter,Bajaj Chetak,4,"Navigation system integrated with range prediction is genuinely useful. Read reports about battery fires, safety is my biggest concern before buying. Handling and stability at high speed feels very confident and safe.",7,"Topic 7: riding, low, smooth, level, impressively",0.06364705186753865
EV2050,EV Car,Tata Nexon EV,4,Zero tailpipe emissions is the main reason I chose an electric vehicle.,7,"Topic 7: riding, low, smooth, level, impressively",0.15348681555202068
EV2051,EV Scooter,TVS iQube,4,Battery health dropped to 85% within 18 months of daily use. The upfront price is high but government subsidy makes it affordable.,4,"Topic 4: use, daily use, daily, dropped, within month",0.2629233075086942
EV2052,EV Car,MG ZS EV,3,"The vehicle has good crash test ratings which reassured my purchase decision. Suspension is too stiff, ride quality is uncomfortable on bad roads.",9,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",0.0730670417392001
EV2053,EV Car,Mahindra XUV400,3,"After sales support has been excellent, quick response and doorstep service.",8,"Topic 8: service, service center, center, appointment long, center needed",0.112987380464634
EV2054,EV Car,BYD Atto 3,4,"Heard about a thermal runaway incident, this has shaken my trust in EV safety.",3,"Topic 3: ab, ab traction, control give, traction, traction control",0.03209915536470071
EV2055,EV Car,Mahindra XUV400,3,"Running cost is much lower than petrol, saving a lot on fuel every month.",9,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",0.0516280875000597
EV2056,EV Scooter,Ather 450X,4,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. Braking system feels sharp and responsive, regenerative braking works well.",1,"Topic 1: charge come, defeat purpose, defeat, come mostly, come",0.30003359275963354
EV2057,EV Scooter,TVS iQube,5,Battery range degrades faster than expected after just one year of use.,4,"Topic 4: use, daily use, daily, dropped, within month",0.06755701621713178
EV2058,EV Car,Tata Nexon EV,3,Zero tailpipe emissions is the main reason I chose an electric vehicle.,7,"Topic 7: riding, low, smooth, level, impressively",0.15348681555202068
EV2059,EV Car,Mahindra XUV400,3,"Loved the color options and the overall styling of the vehicle. Worried about battery degradation and replacement cost after warranty ends. Range drops badly in winter, I lost almost 30% range in cold weather.",0,"Topic 0: cost, replacement cost, replacement, price, battery",0.07260566779608352
EV2060,EV Scooter,Ola S1,4,"Software glitches caused the dashboard to freeze twice in a month. Resale value of electric vehicles is still uncertain, worried about depreciation.",9,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",0.3379383050366368
EV2061,EV Car,Tata Nexon EV,3,Battery health dropped to 85% within 18 months of daily use.,4,"Topic 4: use, daily use, daily, dropped, within month",0.39372037011018973
EV2062,EV Scooter,Hero Vida V1,4,Battery health dropped to 85% within 18 months of daily use.,4,"Topic 4: use, daily use, daily, dropped, within month",0.39372037011018973
EV2063,EV Car,MG ZS EV,5,"Battery replacement cost is almost half the price of the vehicle, very concerning.",0,"Topic 0: cost, replacement cost, replacement, price, battery",0.10929763693684456
EV2064,EV Car,Hyundai Kona,4,"Total cost of ownership is great once you factor in low maintenance and fuel savings. Noise levels are impressively low, riding experience is very smooth and quiet. Stability control on wet roads is impressive and inspires confidence.",7,"Topic 7: riding, low, smooth, level, impressively",0.3572205487081007
EV2065,EV Car,Tata Nexon EV,4,Insurance premium for EV is surprisingly high compared to petrol vehicles. Stability control on wet roads is impressive and inspires confidence.,7,"Topic 7: riding, low, smooth, level, impressively",0.20609284500216143
EV2066,EV Scooter,TVS iQube,3,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. EV subsidy scheme in my state got delayed and the discount amount reduced suddenly.",1,"Topic 1: charge come, defeat purpose, defeat, come mostly, come",0.30494593983194307
EV2067,EV Car,Hyundai Kona,3,Battery performance is stable even after two years of heavy usage.,8,"Topic 8: service, service center, center, appointment long, center needed",0.052289309383214015
EV2068,EV Scooter,Ather 450X,3,Battery performance is stable even after two years of heavy usage.,8,"Topic 8: service, service center, center, appointment long, center needed",0.052289309383214015
EV2069,EV Scooter,Hero Vida V1,4,Software glitches caused the dashboard to freeze twice in a month. The battery warranty of 20 years gives me confidence in long term reliability. Build quality feels premium and the ride is extremely comfortable.,9,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",0.2787822214365108
EV2070,EV Scooter,Bajaj Chetak,4,"Zero tailpipe emissions is the main reason I chose an electric vehicle. Claimed range of 15 km is misleading, actual range is way less in city traffic. Price after subsidy is still higher than a comparable petrol scooter.",7,"Topic 7: riding, low, smooth, level, impressively",0.10790340817732878
