review_id,product_type,brand,rating,feedback_text,lda_topic,lda_topic_label,lda_topic_confidence
EV2060,EV Scooter,Ola S1,4,"Software glitches caused the dashboard to freeze twice in a month. Resale value of electric vehicles is still uncertain, worried about depreciation.",4,"Topic 4: software, month, year, battery, keep",0.5695646297831392
EV2061,EV Car,Tata Nexon EV,3,Battery health dropped to 85% within 18 months of daily use.,6,"Topic 6: charging, battery, almost, tier, use",0.9357124919676222
EV2062,EV Scooter,Hero Vida V1,4,Battery health dropped to 85% within 18 months of daily use.,6,"Topic 6: charging, battery, almost, tier, use",0.9357124919676222
EV2063,EV Car,MG ZS EV,5,"Battery replacement cost is almost half the price of the vehicle, very concerning.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.9357121936164879
EV2064,EV Car,Hyundai Kona,4,"Total cost of ownership is great once you factor in low maintenance and fuel savings. Noise levels are impressively low, riding experience is very smooth and quiet. Stability control on wet roads is impressive and inspires confidence.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.6620879111922777
EV2065,EV Car,Tata Nexon EV,4,Insurance premium for EV is surprisingly high compared to petrol vehicles. Stability control on wet roads is impressive and inspires confidence.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.5446121620331784
EV2066,EV Scooter,TVS iQube,3,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. EV subsidy scheme in my state got delayed and the discount amount reduced suddenly.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.5162165264380538
EV2067,EV Car,Hyundai Kona,3,Battery performance is stable even after two years of heavy usage.,6,"Topic 6: charging, battery, almost, tier, use",0.9357131926965875
EV2068,EV Scooter,Ather 450X,3,Battery performance is stable even after two years of heavy usage.,6,"Topic 6: charging, battery, almost, tier, use",0.9357131926965875
EV2069,EV Scooter,Hero Vida V1,4,Software glitches caused the dashboard to freeze twice in a month. The battery warranty of 20 years gives me confidence in long term reliability. Build quality feels premium and the ride is extremely comfortable.,4,"Topic 4: software, month, year, battery, keep",0.6690475288817104
EV2070,EV Scooter,Bajaj Chetak,4,"Zero tailpipe emissions is the main reason I chose an electric vehicle. Claimed range of 15 km is misleading, actual range is way less in city traffic. Price after subsidy is still higher than a comparable petrol scooter.",2,"Topic 2: feel, quality, range, support, quality feel",0.43174386632308676
EV2071,EV Scooter,Ather 450X,5,Concerned about environmental impact of battery disposal and recycling. The battery warranty of 20 years gives me confidence in long term reliability.,4,"Topic 4: software, month, year, battery, keep",0.5460089997046502
EV2072,EV Car,MG ZS EV,4,The vehicle has good crash test ratings which reassured my purchase decision.,9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9249999999727188
EV2073,EV Car,BYD Atto 3,4,Contributing to a cleaner city is a big motivation behind going electric. Build quality feels premium and the ride is extremely comfortable.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.5130016844065101
EV2074,EV Scooter,Bajaj Chetak,4,"Braking system feels sharp and responsive, regenerative braking works well.",7,"Topic 7: braking, work, system, work well, well",0.9499996877228652
EV2075,EV Scooter,Ola S1,3,"Service center staff are not well trained to handle EV specific issues. Charging takes too long, almost 6 hours for a full charge at home. Handling and stability at high speed feels very confident and safe.",5,"Topic 5: battery, center, service center, service, safety",0.3796429324887977
EV2076,EV Scooter,Ather 450X,4,Acceleration is smooth and instant torque makes overtaking effortless.,4,"Topic 4: software, month, year, battery, keep",0.9357133527421988
EV2077,EV Car,Hyundai Kona,5,"Waiting time for service appointment is too long, more service centers needed.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9437476890044085
EV2078,EV Scooter,Ather 450X,5,"Range anxiety is real, I plan every trip around charging stops now.",2,"Topic 2: feel, quality, range, support, quality feel",0.9499971908249379
EV2079,EV Scooter,TVS iQube,3,Software glitches caused the dashboard to freeze twice in a month.,4,"Topic 4: software, month, year, battery, keep",0.9357139367294343
EV2080,EV Car,Mahindra XUV400,5,"Over the air software updates are a great feature, keeps improving over time.",6,"Topic 6: charging, battery, almost, tier, use",0.9437475492633663
EV2081,EV Scooter,Hero Vida V1,4,"Noise levels are impressively low, riding experience is very smooth and quiet. Insurance premium for EV is surprisingly high compared to petrol vehicles.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.5929428841124873
EV2082,EV Car,Mahindra XUV400,5,"Braking system feels sharp and responsive, regenerative braking works well. No proper information on how battery degrades over time, company should be transparent. Advanced safety features like ABS and traction control give peace of mind.",7,"Topic 7: braking, work, system, work well, well",0.35266196618112716
EV2083,EV Scooter,Hero Vida V1,4,Build materials feel sturdy but the design is a bit too plain compared to rivals. Contributing to a cleaner city is a big motivation behind going electric.,6,"Topic 6: charging, battery, almost, tier, use",0.5638784271181777
EV2084,EV Scooter,TVS iQube,5,"The battery warranty of 30 years gives me confidence in long term reliability. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.5619164592277935
EV2085,EV Scooter,Bajaj Chetak,4,"Read reports about battery fires, safety is my biggest concern before buying. Storage space under the seat is very limited, not practical for daily use.",5,"Topic 5: battery, center, service center, service, safety",0.49995176508989086
EV2086,EV Car,Hyundai Kona,4,Worried about battery degradation and replacement cost after warranty ends.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.9357128727904404
EV2087,EV Car,Tata Nexon EV,4,"Running cost is much lower than petrol, saving a lot on fuel every month.",4,"Topic 4: software, month, year, battery, keep",0.9499988743504476
EV2088,EV Scooter,TVS iQube,5,Emergency braking and collision alert systems work really well in traffic. Finding a working charging station in my city is still very difficult.,7,"Topic 7: braking, work, system, work well, well",0.5592605178675617
EV2089,EV Scooter,Ampere Magnus,4,"Interior quality feels cheap for the price point, needs improvement. Switching to EV feels good knowing I'm reducing my carbon footprint.",2,"Topic 2: feel, quality, range, support, quality feel",0.9666662657598382
EV2090,EV Car,BYD Atto 3,3,"Interior quality feels cheap for the price point, needs improvement. Price after subsidy is still higher than a comparable petrol scooter.",2,"Topic 2: feel, quality, range, support, quality feel",0.5611065514085201
EV2091,EV Scooter,Bajaj Chetak,4,Zero tailpipe emissions is the main reason I chose an electric vehicle.,6,"Topic 6: charging, battery, almost, tier, use",0.9249999999668123
EV2092,EV Scooter,TVS iQube,3,"Smart key and app based lock features work flawlessly, very convenient. Highway charging stops are rare, long distance travel is a nightmare.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.5367443403119231
EV2093,EV Car,BYD Atto 3,3,"Software glitches caused the dashboard to freeze twice in a month. Switching to EV feels good knowing I'm reducing my carbon footprint. Range anxiety is real, I plan every trip around charging stops now.",2,"Topic 2: feel, quality, range, support, quality feel",0.6563128603870261
EV2094,EV Scooter,TVS iQube,4,"Interior quality feels cheap for the price point, needs improvement.",2,"Topic 2: feel, quality, range, support, quality feel",0.9437490829139897
EV2095,EV Car,BYD Atto 3,5,"No proper information on how battery degrades over time, company should be transparent.",5,"Topic 5: battery, center, service center, service, safety",0.9357136577255175
EV2096,EV Car,Mahindra XUV400,5,"After sales support has been excellent, quick response and doorstep service. Stability control on wet roads is impressive and inspires confidence.",2,"Topic 2: feel, quality, range, support, quality feel",0.5012281918524413
EV2097,EV Car,Tesla Model 3,5,Advanced safety features like ABS and traction control give peace of mind.,3,"Topic 3: safety, use, highway, part, feature",0.9499995847169762
EV2098,EV Scooter,Ola S1,4,"Interior quality feels cheap for the price point, needs improvement. Touchscreen infotainment system lags and is not very intuitive to use.",2,"Topic 2: feel, quality, range, support, quality feel",0.5592589018524307
EV2099,EV Car,BYD Atto 3,4,"Highway charging stops are rare, long distance travel is a nightmare. Touchscreen infotainment system lags and is not very intuitive to use.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.9666654902278775
EV2100,EV Scooter,Ather 450X,4,"Waiting time for service appointment is too long, more service centers needed. Home charging setup was expensive and took weeks to install.",5,"Topic 5: battery, center, service center, service, safety",0.5798317296956197
EV2101,EV Scooter,Hero Vida V1,4,"Public chargers are often broken or occupied, need more charging stations urgently.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.9499990601920162
EV2102,EV Car,Tesla Model 3,3,"Had a great experience with the service team, they explained everything clearly.",4,"Topic 4: software, month, year, battery, keep",0.9357124482698551
EV2103,EV Car,MG ZS EV,3,The battery warranty of 100 years gives me confidence in long term reliability.,4,"Topic 4: software, month, year, battery, keep",0.9437480073525252
EV2104,EV Scooter,Ather 450X,4,"Battery replacement cost is almost half the price of the vehicle, very concerning.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.9357121936164879
EV2105,EV Scooter,Ather 450X,3,"Running cost is much lower than petrol, saving a lot on fuel every month. Bluetooth connectivity drops frequently while riding, very frustrating. Range anxiety is real, I plan every trip around charging stops now.",4,"Topic 4: software, month, year, battery, keep",0.35775992062540996
EV2106,EV Scooter,Ola S1,4,Price after subsidy is still higher than a comparable petrol scooter.,9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9249989070612503
EV2107,EV Scooter,Ather 450X,5,The design looks futuristic and attracts a lot of attention on the road.,2,"Topic 2: feel, quality, range, support, quality feel",0.9357136155060412
EV2108,EV Car,Hyundai Kona,5,Home charging setup was expensive and took weeks to install.,5,"Topic 5: battery, center, service center, service, safety",0.935713411107298
