review_id,source,product_type,brand,region,date,rating,feedback_text,_true_themes,clean_text_classical,clean_text_bert,lda_topic,lda_topic_confidence,lda_topic_label,nmf_topic,nmf_topic_confidence,nmf_topic_label,bert_topic,bert_topic_confidence,bert_topic_label
EV2048,Survey,EV Scooter,Bajaj Chetak,Central,2/24/2025,3,"For the price, I expected better build quality and more features. For daily commute the range is fine but long trips are stressful because of low range.","Price & Subsidy, Range Anxiety",price expected better build quality feature daily commute range fine long trip stressful low range,"For the price, I expected better build quality and more features. For daily commute the range is fine but long trips are stressful because of low range.",0,0.566310868,"Topic 0: cost, battery, replacement cost, replacement, city",7,0.078855975,"Topic 7: riding, low, smooth, level, impressively",1,1.0,"Topic 1: range, transparent, proper, time company, proper information, battery degrades"
EV2049,Survey,EV Scooter,Bajaj Chetak,East,1/27/2024,4,"Navigation system integrated with range prediction is genuinely useful. Read reports about battery fires, safety is my biggest concern before buying. Handling and stability at high speed feels very confident and safe.","Software & Connectivity, Safety Features, Performance & Ride Quality",navigation system integrated range prediction genuinely useful read report battery fire safety biggest concern buying handling stability high speed feel confident safe,"Navigation system integrated with range prediction is genuinely useful. Read reports about battery fires, safety is my biggest concern before buying. Handling and stability at high speed feels very confident and safe.",1,0.621428926,"Topic 1: range, system, genuinely, useful, genuinely useful",7,0.063647052,"Topic 7: riding, low, smooth, level, impressively",2,0.029188804867874684,"Topic 2: makes, high, size makes, park, easy, maneuver"
EV2050,Survey,EV Car,Tata Nexon EV,Central,7/17/2024,4,Zero tailpipe emissions is the main reason I chose an electric vehicle.,Environmental Impact,zero tailpipe emission main reason chose,Zero tailpipe emissions is the main reason I chose an electric vehicle.,6,0.925,"Topic 6: charging, battery, almost, tier, use",7,0.153486816,"Topic 7: riding, low, smooth, level, impressively",19,1.0,"Topic 19: chose, chose electric, emissions, emissions main, reason, reason chose"
EV2051,Marketplace Review,EV Scooter,TVS iQube,West,3/31/2025,4,Battery health dropped to 85% within 18 months of daily use. The upfront price is high but government subsidy makes it affordable.,"Battery Life & Degradation, Price & Subsidy",battery health dropped within month daily use upfront price high government subsidy make affordable,Battery health dropped to 85% within 18 months of daily use. The upfront price is high but government subsidy makes it affordable.,9,0.500969479,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",4,0.262923308,"Topic 4: use, daily use, daily, dropped, within month",13,1.0,"Topic 13: 18, 18 months, 85, 85 18, health dropped, months daily"
EV2052,Customer Support,EV Car,MG ZS EV,Central,3/22/2025,3,"The vehicle has good crash test ratings which reassured my purchase decision. Suspension is too stiff, ride quality is uncomfortable on bad roads.","Safety Features, Performance & Ride Quality",crash test rating reassured purchase decision suspension stiff ride quality uncomfortable road,"The vehicle has good crash test ratings which reassured my purchase decision. Suspension is too stiff, ride quality is uncomfortable on bad roads.",9,0.482609388,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",9,0.073067042,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",8,0.7220637723797091,"Topic 8: vehicle good, test ratings, test, purchase decision, ratings, ratings reassured"
EV2053,Customer Support,EV Car,Mahindra XUV400,Central,12/17/2024,3,"After sales support has been excellent, quick response and doorstep service.",Service & After-Sales,sale support excellent quick response doorstep service,"After sales support has been excellent, quick response and doorstep service.",2,0.935713634,"Topic 2: feel, quality, range, support, quality feel",8,0.11298738,"Topic 8: service, service center, center, appointment long, center needed",21,1.0,"Topic 21: cost warranty, battery degradation, warranty ends, ends, degradation replacement, worried battery"
EV2054,Social Media,EV Car,BYD Atto 3,North,8/31/2024,4,"Heard about a thermal runaway incident, this has shaken my trust in EV safety.",Safety Features,heard thermal runaway incident shaken trust safety,"Heard about a thermal runaway incident, this has shaken my trust in EV safety.",3,0.93571418,"Topic 3: safety, use, highway, part, feature",3,0.032099155,"Topic 3: ab, ab traction, control give, traction, traction control",7,0.001745544557990978,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing"
EV2055,Customer Support,EV Car,Mahindra XUV400,South,7/24/2024,3,"Running cost is much lower than petrol, saving a lot on fuel every month.",Price & Subsidy,running cost lower petrol saving lot fuel every month,"Running cost is much lower than petrol, saving a lot on fuel every month.",4,0.949998874,"Topic 4: software, month, year, battery, keep",9,0.051628088,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",9,0.009736517797091768,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic"
EV2056,Marketplace Review,EV Scooter,Ather 450X,West,12/5/2024,4,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. Braking system feels sharp and responsive, regenerative braking works well.","Environmental Impact, Performance & Ride Quality",energy used charge come mostly coal region defeat purpose somewhat braking system feel sharp responsive regenerative braking work well,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. Braking system feels sharp and responsive, regenerative braking works well.",8,0.520970125,"Topic 8: range, drop, defeat purpose, energy, energy used",1,0.300033593,"Topic 1: charge come, defeat purpose, defeat, come mostly, come",6,1.0,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes"
EV2057,Social Media,EV Scooter,TVS iQube,North,4/10/2025,5,Battery range degrades faster than expected after just one year of use.,Range Anxiety,battery range degrades faster expected year use,Battery range degrades faster than expected after just one year of use.,4,0.935708387,"Topic 4: software, month, year, battery, keep",4,0.067557016,"Topic 4: use, daily use, daily, dropped, within month",9,1.0,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic"
EV2058,Social Media,EV Car,Tata Nexon EV,South,4/22/2025,3,Zero tailpipe emissions is the main reason I chose an electric vehicle.,Environmental Impact,zero tailpipe emission main reason chose,Zero tailpipe emissions is the main reason I chose an electric vehicle.,6,0.925,"Topic 6: charging, battery, almost, tier, use",7,0.153486816,"Topic 7: riding, low, smooth, level, impressively",19,1.0,"Topic 19: chose, chose electric, emissions, emissions main, reason, reason chose"
EV2059,Customer Support,EV Car,Mahindra XUV400,West,7/29/2024,3,"Loved the color options and the overall styling of the vehicle. Worried about battery degradation and replacement cost after warranty ends. Range drops badly in winter, I lost almost 30% range in cold weather.","Design & Aesthetics, Battery Life & Degradation, Range Anxiety",loved color option overall styling worried battery degradation replacement cost warranty end range drop badly winter lost almost range cold weather,"Loved the color options and the overall styling of the vehicle. Worried about battery degradation and replacement cost after warranty ends. Range drops badly in winter, I lost almost 30% range in cold weather.",8,0.394225477,"Topic 8: range, drop, defeat purpose, energy, energy used",0,0.072605668,"Topic 0: cost, replacement cost, replacement, price, battery",23,0.033443819683619105,"Topic 23: 30 range, badly, badly winter, cold weather, drops badly, cold"
EV2060,Survey,EV Scooter,Ola S1,South,10/24/2024,4,"Software glitches caused the dashboard to freeze twice in a month. Resale value of electric vehicles is still uncertain, worried about depreciation.","Software & Connectivity, Price & Subsidy",software glitch caused dashboard freeze twice month resale value uncertain worried depreciation,"Software glitches caused the dashboard to freeze twice in a month. Resale value of electric vehicles is still uncertain, worried about depreciation.",4,0.56956463,"Topic 4: software, month, year, battery, keep",9,0.337938305,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",20,1.0,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused"
EV2061,Social Media,EV Car,Tata Nexon EV,South,10/17/2024,3,Battery health dropped to 85% within 18 months of daily use.,Battery Life & Degradation,battery health dropped within month daily use,Battery health dropped to 85% within 18 months of daily use.,6,0.935712492,"Topic 6: charging, battery, almost, tier, use",4,0.39372037,"Topic 4: use, daily use, daily, dropped, within month",13,0.75971740819116,"Topic 13: 18, 18 months, 85, 85 18, health dropped, months daily"
EV2062,Social Media,EV Scooter,Hero Vida V1,East,9/8/2024,4,Battery health dropped to 85% within 18 months of daily use.,Battery Life & Degradation,battery health dropped within month daily use,Battery health dropped to 85% within 18 months of daily use.,6,0.935712492,"Topic 6: charging, battery, almost, tier, use",4,0.39372037,"Topic 4: use, daily use, daily, dropped, within month",13,0.8541362021807881,"Topic 13: 18, 18 months, 85, 85 18, health dropped, months daily"
